Actual,Predict,Path,Sampling Rate
ហើយកសិករគឺពឹងផ្អែកទៅលើទឹកភ្លៀងទាំងស្រុងតែម្ដងក្នុងការដែលធ្វើចំការ ក្នុងការដែលដាំដំណាំ,ហើយកសិករគឺពើអាចទៅលើទឹកភ្លៀងទាំងស្រុងមកដុសការដែលធ្វើចំព្វការណ៍និងការដែលដាំដំណាម,4_26.wav,16000
ដូចជាយើងមានទូកចែវ ឬក៏ទូកអុំហ្នឹង គឺយើងប្រណាំងគ្នា គឺអ្នកដែលមកពីខេត្តផ្សេងៗហ្នឹង គឺទៅប្រកួតប្រណាំងនៅទីក្រុង នៅក្នុងទីក្រុងភ្នំពេញ,ដូចជាយើងមានទូកចារ្យ ឬក៏ទូកអំហ្នឹង គឺយើងប្រណាំគ្នាគឺអ្នកដែលមកពីខែបផ្សេងៗហ្នឹង ទៅប្រកួតប្រណាំងនៅទីក្រុងៗប្រកុំពេញ,4_32.wav,16000
ហើយរីករាយក្នុងការដែលចូលឆ្នាំថ្មី អញ្ចឹងពិធីបុណ្យចូលឆ្នាំថ្មីគឺ ធ្វើនៅក្នុងខែមេសា ដែលជារដូវប្រាំង បន្ទាប់ពីការប្រមូលផលដំណាំរួច,ហើយរីក្សរ៍ការដែលចូលឆ្នាំថ្មី អញ្ចឹងពិធីបុណ្យចូលឆ្នាំថ្មីគឺធ្វើនៅក្នុង ខែមីសាដែលជារតីប្រាំងបន្ទាប់ពីការប្រមូលផលដំណាំរួច,4_55.wav,16000
ចំណែករដូវប្រាំងវិញគឺចាប់ពីខែ ធ្នូ រហូតទៅដល់ខែមេសា អញ្ចឹងខែដប់ពីរ រហូតដល់ខែបួន ហើយនៅក្នុងរដូវប្រាំង គឺបើសិនជាអាកាសធាតុវិញគឺក្ដៅ,ចំណាក់រដូវប្រាំងវិញគឺចាប់ពីខែធ្នូរហូតទៅដល់ខែមេសា ចឹងខែ១២ រហូត្លខែ៤ ហើយក្នុងរដូវប្រាំងគឺ បើសិនជាអាកាស់សៀតនេះគឺក្ដៅ,4_41.wav,16000
អញ្ចឹងខែប្រាំ គឺខែ ឧសភា រហូតទៅដល់ខែ ខែដប់មួយអញ្ចឹងគឺ ខែវិច្ឆិកា អញ្ចឹងគឺរដូវវស្សា គឺចាប់ពីខែ មេសា រហូតដល់ខែវិច្ឆិកា,៦ គឺខែឧសភា រហូតដល់ខែ ខែ១១ ខែ១០០០០៛,4_40.wav,16000
ហើយពិធីបុណ្យនៅក្នុងរដូវប្រាំង គឺពិធីបុណ្យចូលឆ្នាំខ្មែរ បន្ទាប់ពីមានការប្រមូលផលដំណាំ កសិករមានការសប្បាយរីករាយ និងការប្រមូលផល,ហើយវិធីបុណ្ណុះក្នុងរត់ដោយប្រាំងគឺវិធីបុណ្យចូលឆ្នាំខ្មែរ បន្ទាប់ពីមានការប្រមូលផលដំណាំ កសិករ មានការសប្បាយរីករាយ និងការប្រមូលផល,4_54.wav,16000
ហើយបើសិនជាអ្នកដែលនៅតាមជនបទវិញគឺ ដីហុយខ្លាំងមែនទែន ដោយសារផ្លូវអត់ល្អ,ហើយបើសិនជាអ្នកដែនទៅតាមជនបទវិញគឺដីហុយខ្លាំងមែនទែនសាកផ្លូវអត់ល្អ,4_42.wav,16000
ហើយខ្ញុំក៏សូមបញ្ចប់ការពិពណ៌នាទៅលើរដូវទាំងពីរ ហើយនឹងពិធីបុណ្យនៅក្នុងប្រទេសកម្ពុជានេះដោយប៉ុណ្ណេះដែរ សូមអរគុណ,ខ្ញុំក៏សុំបញ្ចប់ការពិព័ត្ធរិតនៀទៅលើរដូវទាំងពីរ ហើយនឹងពិធីប័ននៅក្នុងកាបុជានេះដោយប៉ុណ្ណែដែរ សម្អគុណ,4_56.wav,16000
អញ្ចឹងគឺអ្នកដែលរស់នៅតាមជនបទគឺ តែងតែប៉ះពាល់រហូតដោយសារផ្លូវ និងប្រព័ន្ធគមនាគមន៍ ប្រព័ន្ធធ្វើដំណើរផ្លូវថ្នល់ហ្នឹង គឺអត់ល្អនៅតាមជនបទ រដូវប្រាំងគឺតែងតែដីហុយច្រើន,អញ្ចឹងគឺអ្នកដែលតាមជនបទ គឺតែប៉ះពាល់រហូតឧស្សាហ៍ផ្លូវហ្នឹងពិព័ន្ធកមុននិយាយគមន៍ប្រព័ន្ធធ្វើដំណើរផ្លូវថ្នតនោះគឺអត់ល្អនៅតាមជនបទ រដូវប្រាំងគឺតែងតែរដីហ្តីហោយច្រើន,4_43.wav,16000
អញ្ចឹងគឺជាខែនៅក្នុងរដូវប្រាំងនេះដែរ ហើយមូលហេតុដែលយើងធ្វើពិធីបុណ្យចូលឆ្នាំខ្មែរនៅក្នុងខែមេសា,អញ្ចឹងគឺជាខែនៅក្នុងរដូវប្រាំងនេះដែរ មូលហេតុដែរយើងធ្វើបន្ជោរឆ្នាំខ្មែរដែលក្នុងខែមេសា,4_47.wav,16000
ហើយពិធីបុណ្យនៅក្នុងរដូវវស្សា គឺពិធីបុណ្យអុំទូក ដោយសារមានទឹកឡើងខ្លាំង,ហើយពិធីបុណ្យនៅក្នុងរដូវវស្សាគឺពិធីបុណ្យអំទូបឱ្យសាមមានទឹកត្លាក់ខ្លាំង,4_53.wav,16000
ហើយសរុបសេចក្ដីមកនៅក្នុងប្រទេសកម្ពុជា គឺមានរដូវពីរ គឺរដូវប្រាំង និងរដូវវស្សា,ហើយសរុបសេចក្ដីមកក្នុងប្រធាន់កម្ពុជា មានរដូវពី រដូវប្រាំង និងរដូវវ៉សា,4_52.wav,16000
ហើយ ជាទូទៅគឺ យើងមានតាមទំនៀមទម្លាប់ យើងហៅថាពិធីបុណ្យចូលឆ្នាំខ្មែរ គឺធ្វើនៅខែមេសា,ហើយជាទូទៅគឺយើងមានតាមទម្លាមទម្លាប់ យើងហៅតែពិធីបុណ្យចូលឆ្នាំខ្មាស់ គឺធ្វើនៅខែមេសាយ,4_46.wav,16000
ដែលជាខែមួយដែលកសិករបានប្រមូលផល ហើយមានការសប្បាយរីករាយអបអរសាទរចូលឆ្នាំថ្មី,ដែលជាខែមួយដែលកសិករបានប្រមូលផល ហើយមានការសប្បាយរាគរាយអបអសាទ័រចូលឆ្នាំថ្មី,4_50.wav,16000
ហើយចំណែករដូវវស្សាវិញ គឺភក់ ពីបង្ការធ្វើដំណើរ ភក់ ហើយរដូវប្រាំងគឺដីហុយ ក៏មិនងាយស្រួលប៉ុន្មានដែរ គ្រាន់តែថាយើងអាចធ្វើដំណើរទៅបាន តែគឺមានដី ដីហុយយ៉ាងច្រើន,ហើយចំណាក់រដោយវស្សារវិញគឺផុកពីបាក់ការធ្វើដំណើរ ផុក ហើយរដូវប្រាំងគឺដីហោយក៏មិននាយសួរប៉ុន្មានដែលគ្រាន់ថាជាងអាចធ្វើដំណើរទៅបានតែគឺមានដូចដីហោយយ៉ាងច្រែន,4_44.wav,16000
ប៉ុន្តែមិនត្រជាក់ដូចជានៅក្នុងប្រទេសលោកខាងលិចនោះទេ ដូចជារដូវរងានៅក្នុងប្រទេសលោកខាងលិច គឺត្រជាក់ខ្លាំង,ប៉ុន្តែមិនទៅជាក់ដូចជានៅក្នុងប្រទេសលោកខាងលោចនៅទេ ដូចជារដូវរងានៅក្នុងប្រទេសលោកខាងលោកគឺត្រជាក់ខ្លាំង,4_9.wav,16000
គ្រាន់តែវាត្រជាក់ជាងរដូវប្រាំងបន្តិច អញ្ចឹងត្រជាក់ដោយសារវាមានភ្លៀងច្រើន អញ្ចឹងធ្វើអាកាសធាតុ ត្រជាក់,គ្រាន់តែវាទៅជាក់ជាងរដូវប្រាំងបន្តិច យើងទៅជាក់ដោយសារវាមានភ្លៀងច្រើន យើងធ្វើអ្វាកាស៊ីរាងទៅជាក់,4_8.wav,16000
ហើយរដូវប្រាំងគឺជារដូវមួយដែលមានការសម្រាក ដូចជាក៏មិនមានញឹកអំពីការប្រមូលផល បន្ទាប់ពីការប្រមូលផលគឺកសិករអាចមានការសម្រាកបាន,ហើយរដូវប្រាំងគឺជារដូវមួយដែលមានការសម្រាកដូចជាកូវមិនយឹកអំពីការប្រមូលផល មិនទាប់ពីការប្រមូលផល គឺកសិកលអាចមានការសម្រាកបាន,4_45.wav,16000
អញ្ចឹងនៅក្នុងខែមេសនេះ  ពិធីបុណ្យចូលឆ្នាំខ្មែរ,អញ្ចឹងនៅក្នុងខែមេសានេះ យ៉ាងអាត់ពីធីបុណ្យចូលឆ្នាំខ្មែរ,4_51.wav,16000
ដោយសារជាខែមួយដែល កសិករបញ្ចប់ការប្រមូលផល អញ្ចឹងគឺប្រមូលផលពីដំណាំ ចំការរួច គឺ គឺគាត់មានការប្រារព្ធពិធី គឺចូលឆ្នាំថ្មី អញ្ចឹងគឺមានការលំហែ,ដោយសារជាខែមួយដែលកសិករបញ្ចប់ការប្រមូផលពីតំណាំចំការរួចគឺគាត់មានការពិរុបពិធីគឺចូលឆ្នាំថ្មី អញ្ចឹងមានការលំហែង,4_48.wav,16000
ពាក្យថារដូវប្រាំង គឺសំដៅទៅលើរដូវដែល រដូវក្ដៅ រដូវដែលអត់មានភ្លៀងធ្លាក់ អញ្ចឹងគឺជារដូវមួយដែលក្ដៅ,ពាក្យថារដូវប្រាំងសំដៅទៅលើរដូវដែលក្ដៅអត់មានភ្លៀងថ្លាក់អញ្ចឹងគឺជារដូវមួយដែលក្ដៅ,4_5.wav,16000
ដូចប្រទេសលោកខាងលិចគឺ រដូវមានដល់ទៅបួន តែនៅក្នុងប្រទេសកម្ពុជាគឺ ការបែងចែករដូវគឺមានតែពីរទេ គឺ គេហៅថារដូវប្រាំង ហើយនិងរដូវវស្សា,ដែលប្រទេសលោកខាងឡាច់គឺរដូវមានដល់ទៅបួន តែនៅក្នុងប្រទេសកម្ពុជា ការបានចេករដូវ មានតែពីរ គឺគេហៅថារដូវប្រាំង ហើយនឹងរដូវវិសា,4_4.wav,16000
ការសម្រាក ការលេងល្បែងប្រជាប្រិយផ្សេងៗ អញ្ចឹងយើងហៅថាពិធីបុណ្យចូលឆ្នាំខ្មែរ ដែលជារៀងរាល់ឆ្នាំគឺប្រារព្ធនៅក្នុងខែមេសា,ការស្ប្រាកពីកាលីល្បាញ់ប្រជាព្រៃផ្សេងៗជាងហៅថាពិធីបន្ចូលឆ្នាំខ្មែតដែលជារៀងរាល់ឆ្នាំប្រារព្ធនុងខែមេសាក,4_49.wav,16000
អញ្ចឹងយើងហៅថារដូវប្រាំង ហើយរដូវវស្សា គឺជារដូវមួយដែលមានភ្លៀងធ្លាក់ច្រើន អញ្ចឹងយើងហៅថារដូវវស្សា,ប្រាំងហើយយើងហៅថារតូវប្រាំង ហើយរតូវវសាគឺជារតូវមួយដែលមានភ្លាំងធ្លាក់ច្រើន ចឹងយើងហៅថារតូវវសា,4_6.wav,16000
ហើយជាទូទៅអាកាសធាតុគឺខុសគ្នាតែបន្តិចបន្តួចទេ គឺ រដូវប្រាំងគឺក្ដៅ រដូវវស្សាក៏មិនជាត្រជាក់ខ្លាំងណាស់ណាដែរ,ហើយជាទូទៅអាកាសធាតុគឺខុសគ្នាតែបន្តិចបន្តូចទេ រដូវប្រាំង គឺក្ដៅ រដូវវសាក៏មិនជាទៅជាក់ខ្លាំងណាស់ដែរ,4_7.wav,16000
ហើយរដូវនៅក្នុងប្រទេសកម្ពុជាគឺមានតែពីរនោះទេ វាខុសអំពីប្រទេសផ្សេងទៀត,ហើយរដូវក្នុងប្រទេសកម្ពុជា មានតែពីរនោះទេ វាយខុសអំពីប្រទេសផ្សេង,4_3.wav,16000
ប្រទេសអាស៊ីអាគ្នេយ៍ហើយមានអាកាសធាតុក្ដៅហើយសើម អញ្ចឹងគឺមានអាកាសធាតុក្ដៅហើយសើម គឺមានសំណើម,ប្រទេស អស៊ីអាគ្នេះ ហើយមានអស់កាសធាតុក្ដៅ ហើយសើម ខ្ញុំមានអស់កាសធាតុក្ដៅ ហើយសើម គឺមានសំណើម,4_2.wav,16000
﻿សូមជម្រាបសួរ! នេះជាការនិយាយអំពីរដូវនៅក្នុងប្រទេសកម្ពុជា,សុំចំនេះផ្សួរ នេះជាការនិយាយអំពីរកដៅនៅក្នុងប្រទេសកម្ពុជា,4_0.wav,16000
នៅក្នុងប្រទេសកម្ពុជាគឺ ជាប្រទេសមួយដែលស្ថិតនៅក្នុងអាស៊ីអាគ្នេយ៍,នៅក្នុងប្រទេសកម្ពុជា គឺជាប្រទេសមួយដែលស្ថិតនៅក្នុងអាស៊ីអ៊ែរខ្នេ,4_1.wav,16000
ប្រកបមុខរបរដែលធ្វើចំការគឺយើងហៅថា កសិករ អញ្ចឹងកសិករនៅក្នុងប្រទេសកម្ពុជាគឺ ពឹងផ្អែក ពឹងផ្អែកទៅលើទឹកភ្លៀង,ដែលតែការធ្វើកបក្របរដែលធ្វើចំការ ចេញ្ហាថាកសិករ កសិករនៅក្នុងប្រទេសកម្ពុជាគឺពឹងផ្អែកទៅលើទឹកភ្លៀង,4_17.wav,16000
អញ្ចឹង  នៅក្នុងប្រទេសកម្ពុជា ការធ្វើកសិកម្ម ការធ្វើចំការ ដាំដំណាំ អញ្ចឹងគឺកសិករ ពាក្យថាកសិករ គឺអ្នកធ្វើចំការ អ្នកដាំដំណាំផ្សេងៗ,អញ្ចឹងរោចក្នុងប្រទេសកម្ពុជា ការធ្វើកសិកម្ម ការធ្វើចំកាដាំដំណាំ អញ្ចឹងគឺកសិក៏កា គឺអ្នកធ្វើចំការអ្នកដាំណាំដំណាំផ្សេងៗ,4_16.wav,16000
ហើយរដូវទាំងពីរនេះ គឺ សំខាន់ដូចគ្នា គឺ មានន័យថា រដូវទាំងពីរ សម្រាប់កសិករនៅក្នុងប្រទេសកម្ពុជា,ហើយរដូវទាំងពីរនេះគឺសំខាន់ដោយគ្នា មានន័យថា រដូវទាំងពីរសម្រាប់កសិករណ៍នៅក្នុងប្រទេសកម្ពុជា,4_14.wav,16000
ដោយសារនៅក្នុងប្រទេសកម្ពុជាគឺមានប្រារព្ធពិធីបុណ្យជាច្រើន ហើយនៅក្នុងរដូវវស្សា ពិធីបុណ្យដែលសំខាន់នោះគឺ,ដោយសារនៃក្រុមការព្យាយគឺមានបរូបពិធីបុណ្យជាច្រើន ហើយនៅក្នុងរដូវសារពិធីបុណ្យដែលសំខាន់នៅគឺ,4_28.wav,16000
យើងហៅថា ពិធីបុណ្យអុំទូក អញ្ចឹងយើងហៅថាពិធីបុណ្យអុំទូក ដែលពិធីបុណ្យអុំទូកគឺធ្វើនៅក្នុងរដូវវស្សា គឺក្នុងរដូវពេលទឹកឡើង,ពិធីបុណ្យបានអំទូកធ្វើនៅក្នុងរដូវវសារគឺក្នុងរដូវពេលទឹកឡាវ,4_29.wav,16000
គឺរដូវវស្សា គឺសំខាន់ណាស់ ដូចជា   គឺការដាំ ធ្វើចំការ ដាំស្រូវ ដូចជាការដាំស្រូវអីហ្នឹងគឺពឹងផ្អែកទៅលើទឹកភ្លៀង,គឺរដូវវស្សាគឺសំខាន់ណាស់ ដូចជាកស្សៀវវិសេស គឺការដាំធ្វើចំការដាំស្រូវ ជាជាការដាំស្រូវឥឡូវគឺពឹងប្អែកទៅលើទឹកភ្លៀង,4_15.wav,16000
ហើយរដូវវស្សាគឺចាប់ពីខែ ប្រាំរហូតទៅដល់ខែដប់មួយ,ហើយរដីវសារ គឺចាប់ពីខែ ៥ រហូតទៅដល់ខែ,4_39.wav,16000
ហើយនៅក្នុងប្រទេសកម្ពុជា គឺអាកាសធាតុ គឺក្ដៅហើយសើម មានន័យថាមិនមែនក្ដៅហើយស្ងួតនោះទេ ក្ដៅតែមានសំណើម,ហើយក្នុងប្រទេសកម្ពុជា គឺអាកាស៊ាត គឺក៏ដៅ ហើយសើរ មាននន័យថា មែនមែនក្ដៅ ហើយស្ងួតនោះទេក្ដៅតែមានសំណើម,4_11.wav,16000
តែនៅក្នុងប្រទេសកម្ពុជាវិញ គឺរដូវវស្សា គឺ[ផ្ដោត?]សំខាន់ទៅលើមានភ្លៀងធ្លាក់ច្រើន ហើយអាកាសធាតុគឺត្រជាក់ជាងរដូវក្ដៅតែបន្តិចតែប៉ុណ្ណោះ,តែនៅក្នុងប្រទេសកម្ពុជាវិញ រដូវវសាគឺផ្តោតសំខាន់ទៅលើមានភ្លៀងធ្លាក់ច្រើន ហើយអាកាសេចគឺទៅជាក់ជាងរដូវក្ដៅតែបន្តិចតែប៉ុណ្ណោះ,4_10.wav,16000
ដូចជាខែដប់ពីរ   ខែធ្នូ រហូតទៅដល់ខែបួនយើងហៅថាខែមេសា អញ្ចឹងចាប់ពីខែធ្នូរហូតដល់ខែមេសា គឺរដូវប្រាំង,ដូចជាខែ១២ ខែ១២ ខែធ្នូររហូតទៅដល់ខែ៤ នាងហាត់ខែមេសាចឹងចាប់ពីខែ១២រហូតដល់ខែមេសាគឺរដូវប្រាំង,4_38.wav,16000
ហើយដូចជាធ្វើឲ្យយើងងាយនឹងបែកញើស អញ្ចឹងគឺពេលដែលក្ដៅ គឺយើងបែកញើសច្រើន អញ្ចឹងអាកាសធាតុក្ដៅហើយសើម,ហើយដូចជាធ្វើអោយយើងងាយនឹងបែកញើស ជាងគឺពេលដែលក្ដៅ គឺយើងបែកញើសច្រើន ជាងអាកាស់ក្ដៅហើយសើម,4_12.wav,16000
ហើយរដូវសំខាន់ក៏មានតែពីរដែរ គឺរដូវប្រាំងនិងរដូវវស្សា,ហើយរដូវសំខាងក៏មានតែពីរដែល គឺរដូវប្រាំង និងរដូវវស្សា,4_13.wav,16000
អញ្ចឹងសរសេរអក្សរ ឬក៏សរសេរលេខ ហើយសិស្សគឺចម្លងតាមក្ដារខៀន,ខ្ញុំសរសេរអក្សរ ឬក៏សរសេរលែក ហើយសិស្សគឺចម្លងតាមក្តាឃើញ,3_17.wav,16000
ហើយគឺជាការទូទៅបំផុតនៅក្នុងសម័យពេលនោះដែលគ្រូៗគឺតែងតែប្រើរំពាត់ដើម្បីដាក់វិន័យ ឬក៏ដើម្បីប្រៀនប្រដៅសិស្ស ឬក៏វាយពេលដែលសិស្សធ្វើខុស,ហើយគឺជាការទូទៅបំផុតដែលក្នុងសម័យពេលនោះដែលគ្រូៗគឺតែប្រើរំពត់ដើម្បីដាក់វិន័យ ឬក៏ដើម្បីព្រៀនប្រដែលដែលសិស្ស ឬក៏វាយពេលដែលសិស្សធ្វើខុស,3_9.wav,16000
ហើយក្នុងថ្នាក់ទី ២ នេះ គឺខ្ញុំចាំបានថាមានព្រឹត្តិការណ៍កើតឡើងដែលខ្ញុំត្រូវលោកគ្រូវៃនឹងរំពាត់,ហើយក្នុងថ្នាក់ទីពៃនេះ គឺខ្ញុំចាំបានថាមានពិត្យកាលកើតឡើងដែលខ្ញុំទៅលោកគ្រូបែងនឹងរំពត់,3_8.wav,16000
ដែលមានទំហំប្រហែលជា ២ ម៉ែត្របណ្ដោយ   ១ ម៉ែត្រកន្លះទទឹង អញ្ចឹងគឺក្ដារខៀននេះ គឺប្រើសម្រាប់សរសេរអក្សរដើម្បីបង្រៀនដល់សិស្ស,ដែលមានទំហំប្រហែលជាពីម៉ាកបំដោយ មួយម៉ាកន្លះទៅតឹង គឺក្ដាលឃើញនេះគឺប្រើសម្រាប់សរសេរអក្សរ ដើម្បីបង្រៀនអសិស្ស,3_16.wav,16000
ហើយប្រើរំពាត់នេះដើម្បីចង្អុលលេខ ចង្អុលអក្សរ ឬក៏គោះតុ ដើម្បីឲ្យសិស្សស្ដាប់ ហើយផងដែរ រំពាត់ក៏គ្រូប្រើរំពាត់ពេលដែល សិស្សណាធ្វើខុស ឬក៏ការដាក់វិន័យ ប្រដៅដល់សិស្ស,ហើយប្រើរំពត្វដេះដើម្បីចង្អុលលែក ចង្អុលអក្សរ ឬក៏គួសតុក ដើម្បីឲ្យសិស្សស្ដាប់ ហើយផងដែរ រំពាត់គោរូប្រើរំពាត់ពេលដែលសិស្សនាធ្វើខុស ឬក៏ការដាក់វិន័យ ប្រដែលសិស្ស,3_14.wav,16000
អញ្ចឹងនៅក្នុងថ្នាក់រៀន បើយើងមើលទៅគឺមានក្ដារខៀន ក្ដារខៀនគឺជាបន្ទះក្ដារមួយដែលជាទូទៅគឺពណ៌ខ្មៅ ឬក៏ពណ៌ខៀវ,អញ្ចឹងដែលក្នុងខ្នាក់រៀន បើយើងមើលទៅគឺមានក្ដាឃាន គឺជាបន្ទះក្ដារមួយដែល ជាទៅទៅគឺពណ៌ខ្មៅ ឬក៏ពណ៌ឃើរ,3_15.wav,16000
ហើយនៅក្នុងថ្នាក់រៀនគឺយើងឃើញថាលោកគ្រូ ឬក៏អ្នកគ្រូគឺតែងតែមានរំពាត់មួយ ហើយរំពាត់នោះគឺជាទូទៅគឺធ្វើពីផ្ដៅ,ហើយនៅក្នុងថ្នាក់រៀនគឺយើងឃើញថាលោកគ្រូ ឬអ្នកគ្រូគឺតែងដែលមានរំពត្តិមួយ ហើយរំពត្តិមកគឺជាទូទៅដូចជាធ្វើពីផ្ដើម,3_11.wav,16000
អញ្ចឹងគឺក្នុងពេលនោះគឺប្រើប្រាស់រំពាត់គឺធម្មតា គឺសាមញ្ញ គឺគ្រូៗគ្រប់គ្នាជាទូទៅគឺប្រើរំពាត់,អញ្ចឹងគឺក្នុងពេលនោះគឺការប្រើបទរំពត្តិគឺធម្មតា គេសមាន គ្រូក្រូបគ្រប់គ្នា គឺយាយទូទៅគឺប្រើបទរំពត្តិ,3_10.wav,16000
យើងហៅថារំពាត់ផ្ដៅ ឬក៏រំពាត់ឈើ ឬក៏ឫស្សី អញ្ចឹង គឺជារំពាត់មួយដែលជាទូទៅរំពាត់គឺប្រើដើម្បីចង្អុលលេខ ឬអក្សរនៅលើក្ដារខៀន,ហើយដែលរង្វត់ផ្ដៅ ឬក៏រង្វត់ឈើ ឬក៏រសិក្សី វឹងគឺជារង្វត់មួយដែលជាទូទៅរង្វត់គឺប្រើដើម្បីចង្អុលលែក ឬកកសរ និងលើក្ដាលឃាន,3_12.wav,16000
អញ្ចឹងគ្រូតែងតែប្រើប្រាស់រំពាត់នេះដើម្បីចង្អុល ចង្អុលនូវអក្សរឲ្យសិស្សថាតាមពេលដែលបង្រៀន ឬក៏គោះតុពេលដែលចង់ឲ្យសិស្សស្ដាប់ អញ្ចឹងគឺគ្រូតែងតែមានរំពាត់មួយនៅលើតុ,ចឹងគ្រូគឺតែប្រើប៉ារំពត្តនេះដើម្បីចង់អិល ចង់អាក់សរឱ្យសិ្សថាតាមពេលដែលបង្រៀនឬក៏គួសតុកពេលដែលចង់ឱ្យសិះស្ដាប់ ចឹងគឺគ្រូតែដែលមានរំពត្តនៃមួយនឹងលើតុំ,3_13.wav,16000
ហើយខ្ញុំគឺលេងនៅក្នុងម៉ោងរៀន ដូច្នេះគឺគ្រូប្រើរំពាត់ដាក់ខ្ញុំមួយរំពាត់,ហើយខ្ញុំគ្រីលេងនៃក្នុងម៉ោងរៀន ដូច្នេះគឺគ្រូប្រើរំពត់ ដាក់ខ្ញុំមួយរំពត់,3_22.wav,16000
﻿សូមជម្រាបសួរ នេះគឺជាការពិពណ៌នាដែលនឹងនិយាយអំពីពេល ដែលខ្ញុំនៅរៀននៅក្នុងសាលាបឋមសិក្សាមួយ,សុំចម្រាប់សួរនៃជាការពិព័រណីអ្ហាវាយនឹងនិយាយអំពីពេលដែលខ្ញុំនៅរៀននៅក្នុងសាលាបធម្មតិសិក្សាមួយ,3_0.wav,16000
ហើយសាលាបឋមសិក្សារបស់ខ្ញុំគឺ ស្ថិតនៅក្នុងភូមិរបស់ខ្ញុំ ហើយនៅមិនឆ្ងាយពីផ្ទះរបស់ខ្ញុំប៉ុន្មានទេ,សាលប្បត្តមសិក្សារបស់ខ្ញុំ គឺថាតែនៅក្នុងភូមិរបស់ខ្ញុំ នៅមិនឆ្ងាយវាយផ្ទះរបស់ខ្ញុំប៉ុន្មានទេ,3_1.wav,16000
ហើយធ្វើឲ្យខ្ញុំភ្ញាក់រឭក ហើយចាប់ពីពេលនោះមក គឺខ្ញុំចាប់ផ្ដើមផ្ដោតអារម្មណ៍ទៅលើការរៀនហើយគឺមិនត្រូវលេងនៅក្នុងម៉ោងរៀនតទៅទៀតទេ,ហើយធ្វើឲ្យខ្ញុំភ្ញាក់រលឹក ហើយចាប់ពិភេទ៤មក គឺខ្ញុំចាប់ផ្តើមផ្ដោតអារម្មណ៍ទៅលើការរៀន ហើយមិនត្រូវលេងនៅក្នុងម៉ោងរៀនទៅរទាក់ទេ,3_23.wav,16000
ហើយខ្ញុំចាំបានថាថ្នាក់ទី ២ គឺខ្ញុំត្រូវរំពាត់មួយរំពាត់ដោយសារពេលដែលខ្ញុំមិនបានស្ដាប់គ្រូពន្យល់,ហើយខ្ញុំចាប់បានថាថ្នាក់ទីពីរ គឺខ្ញុំត្រូវរំពត់មួយរំពត់ ដោយសារពេលដែលខ្ញុំមិនបានស្តាប់គ្រូពន្យល់,3_21.wav,16000
ហើយខ្ញុំគឺតែងតែដើរទៅសាលារៀន គឺ ដើរពីផ្ទះទៅសាលារៀន ហើយដើរពីសាលារៀនមកផ្ទះវិញ,ហើយខ្ញុំគឺតែងតែដើរទៅសាលារៀនគឺដើរពីផ្ទះដែលសាលារៀន ហើយដើរពីសាលារៀនមកផ្ទះវិញ,3_3.wav,16000
គឺមានរយៈចំងាយប្រហែលជា ១០ នាទី បើយើងធ្វើដំណើរដោយថ្មើរជើង,គឺមានរយៈចម្ងាយប្រហែលជាដត់ប៊ីទីបើយើងធ្វើដំណើរដោយថ្មាជើង,3_2.wav,16000
ហើយគ្រូគឺមានរំពាត់ហើយចង្អុល ដើម្បីចង្អុលអក្សរនៅក្ដារខៀនទៅដល់សិស្ស,ហើយគ្រូគឺមានរំពត្រ ហើយចង្អុល ដើម្បីចង្អុលសរនៅលើក្ដាឃានទៅដល់សិស្ស,3_20.wav,16000
ហើយជួយឲ្យខ្ញុំបានប្រុងប្រៀបហើយតែងតែដោយយកចិត្តទុកដាក់នៅក្នុងម៉ោងសិក្សាជានិច្ច,ហើយជួយខ្ញុំបានប្រុងប្រៀប ហើយតែតែយកចិត្តតូរៈនៅក្នុងបង់សិក្សាជានិច,3_24.wav,16000
ហើយគ្រូគឺប្រើដីសដើម្បីសរសេរនៅលើក្ដារខៀន អញ្ចឹងដីសគឺមានពណ៌ស ឬក៏ពណ៌ផ្សេងៗចំរុះពណ៌,ហើយគ្រូប្រើដីសរដើម្បីសរសេរនៅលើក្ដារឃាន ចឹងដីសរគាំមានពណ៌អ្សសរ ឬក៏ពាប់ផ្សេងៗចម្រុះពាប់,3_18.wav,16000
ហើយពេលដែលខ្ញុំបានឡើងទៅដល់ថ្នាក់ទី ២ គឺខ្ញុំរៀនជាមួយលោកគ្រូម្នាក់ អញ្ចឹងពាក្យថាអ្នកគ្រូគឺសំដៅទៅលើ គ្រូបង្រៀនស្រី,ហើយពេលដែលខ្ញុំបានឡើងទៅស្នាក់ទីពីរ គឺខ្ញុំរៀនជាមួយនឹងលោកគ្រូម្នាក់ ហើយជើងពាក្យតែអ្នកគ្រូគឺសំណើទៅលើគ្រូបង្រៀនស្រី,3_6.wav,16000
ហើយពាក្យថាលោកគ្រូគឺសំដៅទៅលើគ្រូបង្រៀនប្រុស ក្នុងថ្នាក់ទី ២ ខ្ញុំបានរៀនជាមួយលោកគ្រូម្នាក់,ហើយពាក្យថាលោកគ្រូគឺសំណើរទៅលើគ្រូបង្រៀនប្រុស ក្នុងថ្នាក់ទីពីរ ខ្ញុំបានរៀលខ្ញុំនឹងលោកគ្រូម្នាក់,3_7.wav,16000
