Actual,Predict,Path,Sampling Rate
ហើយចំណែករដូវវស្សាវិញ គឺភក់ ពីបង្ការធ្វើដំណើរ ភក់ ហើយរដូវប្រាំងគឺដីហុយ ក៏មិនងាយស្រួលប៉ុន្មានដែរ គ្រាន់តែថាយើងអាចធ្វើដំណើរទៅបាន តែគឺមានដី ដីហុយយ៉ាងច្រើន,ហើយចំណែករដូវវស្សាវិញគឺផុកពីបានការធ្វើដំណើរផុកហើយរដូវ ប្រាំងគឺដីហើយកូរមិនមានសួរពិន្យាយគារដំណើរៗតាច់អាចធ្វើដំណើរទៅបានដែលគឺមានដូចដីហើយយចឹងច្រើន,4_44.wav,16000
ប៉ុន្តែមិនត្រជាក់ដូចជានៅក្នុងប្រទេសលោកខាងលិចនោះទេ ដូចជារដូវរងានៅក្នុងប្រទេសលោកខាងលិច គឺត្រជាក់ខ្លាំង,ប៉ុន្តែមិនតែជាក់ដូចជានៅក្នុងប្រទេសលោកខាងឡាចទេ ដូចជារដូចរាងងារក្នុងប្រទេសលោកខាតដូចជាក់ខ្លាំង,4_9.wav,16000
គ្រាន់តែវាត្រជាក់ជាងរដូវប្រាំងបន្តិច អញ្ចឹងត្រជាក់ដោយសារវាមានភ្លៀងច្រើន អញ្ចឹងធ្វើអាកាសធាតុ ត្រជាក់,គ្រាន់តែវាតែជាក់យើងរដូវប្រាំងបន្តិច ហ្ញុំជាក់ដែលសាវាមានភ្លៀងច្រើនយាងធ្វើអាកាស៊ីរាំជាក់,4_8.wav,16000
ហើយរដូវប្រាំងគឺជារដូវមួយដែលមានការសម្រាក ដូចជាក៏មិនមានញឹកអំពីការប្រមូលផល បន្ទាប់ពីការប្រមូលផលគឺកសិករអាចមានការសម្រាកបាន,ហើយរដូវប្រាំងគឺជារដូវមួយដែលមានការសម្រាកដូចជាគោលមានញឹកអំពីរការប្រមូលផលបន្តិចការប្រមូលផលគឺកសិករអាចមានការសម្រាកបាន,4_45.wav,16000
អញ្ចឹងនៅក្នុងខែមេសនេះ  ពិធីបុណ្យចូលឆ្នាំខ្មែរ,ជាមួយនៅក្នុងខែមេសានេះ យើងអាចដាលពីបិធីបន្តចូលឆ្នាំខ្មែរ,4_51.wav,16000
ដោយសារជាខែមួយដែល កសិករបញ្ចប់ការប្រមូលផល អញ្ចឹងគឺប្រមូលផលពីដំណាំ ចំការរួច គឺ គឺគាត់មានការប្រារព្ធពិធី គឺចូលឆ្នាំថ្មី អញ្ចឹងគឺមានការលំហែ,ដោយសារជាខែមួយដែលកសិកបញ្ចប់ការប្រមូលផល ហ្ញុំគឺប្រមូលផលពីដំណាំចាំការរួចគឺគឺគាត់មានការប្រួតពិធីគឺចូលឆ្នាំថ្មី អានគឺមានការលឹមហា,4_48.wav,16000
ពាក្យថារដូវប្រាំង គឺសំដៅទៅលើរដូវដែល រដូវក្ដៅ រដូវដែលអត់មានភ្លៀងធ្លាក់ អញ្ចឹងគឺជារដូវមួយដែលក្ដៅ,ពាក្យថារដូវប្រាំងគឺសំណើរទៅនៅរដូវដែលរដូវក្ដាយរដូវដែលអត់មានភ្លាងធ្លាក់អញ្ចឹងជារដូវមួយដែលខាត់,4_5.wav,16000
ដូចប្រទេសលោកខាងលិចគឺ រដូវមានដល់ទៅបួន តែនៅក្នុងប្រទេសកម្ពុជាគឺ ការបែងចែករដូវគឺមានតែពីរទេ គឺ គេហៅថារដូវប្រាំង ហើយនិងរដូវវស្សា,ដែលប្រទេសលោកខាងលាច់គឺរដូវមានដល់ទៅបួន តានៅក្នុងប្រទេសកម្ពុជាគឺការបានច្ចិយរដូវគឺមានតែពីរទេសគឺគឺរាងហៅថារដូវប្រាំងហារនឹងរដូវវាសា,4_4.wav,16000
ការសម្រាក ការលេងល្បែងប្រជាប្រិយផ្សេងៗ អញ្ចឹងយើងហៅថាពិធីបុណ្យចូលឆ្នាំខ្មែរ ដែលជារៀងរាល់ឆ្នាំគឺប្រារព្ធនៅក្នុងខែមេសា,ហើយការសប្រាការពិចការលីល្បាញ់ប្រជាព្រៃផ្សេងៗ ជាចិញ្ចឹងហារពិធីបន្តចូលឆ្នាំខ្មែរដែលជារាងរដ្ឋឆ្នាំប្ររូបនៅក្នុងខែមាយសាក,4_49.wav,16000
អញ្ចឹងយើងហៅថារដូវប្រាំង ហើយរដូវវស្សា គឺជារដូវមួយដែលមានភ្លៀងធ្លាក់ច្រើន អញ្ចឹងយើងហៅថារដូវវស្សា,ហើយយើងហើយថារដូវប្រាំង ហើយរដូវវស្សា គឺយរដូវមួយដែលមានភ្លាងធ្លាក់ច្រើន ជើងយើងអារដូវវស្សា,4_6.wav,16000
ហើយជាទូទៅអាកាសធាតុគឺខុសគ្នាតែបន្តិចបន្តួចទេ គឺ រដូវប្រាំងគឺក្ដៅ រដូវវស្សាក៏មិនជាត្រជាក់ខ្លាំងណាស់ណាដែរ,ហើយជាទូទៅអាកាសធាតគឺខុសគ្នាតែបន្តិចបន្តួចដែលគឺរដូវប្រាំងគឺក្តាលរដូវវស្តារក៏មិនជាត្រជាក់ខ្លាំងណាដែរ,4_7.wav,16000
ហើយរដូវនៅក្នុងប្រទេសកម្ពុជាគឺមានតែពីរនោះទេ វាខុសអំពីប្រទេសផ្សេងទៀត,ហើយរដូវនៅក្នុងប្រទេសកម្ពុជាគឺមានតែពីរូតេអីវាខុសរំពីប្រទេសផ្សេង,4_3.wav,16000
ប្រទេសអាស៊ីអាគ្នេយ៍ហើយមានអាកាសធាតុក្ដៅហើយសើម អញ្ចឹងគឺមានអាកាសធាតុក្ដៅហើយសើម គឺមានសំណើម,ប្រទេសអស៊ីអាគ្នេះ ហើយមានអត់ការស្ថៀតក្តៅហើយសើម គឺមានអត់ការសៀតក្តៅហើយសើម គឺមានសំណើប,4_2.wav,16000
﻿សូមជម្រាបសួរ! នេះជាការនិយាយអំពីរដូវនៅក្នុងប្រទេសកម្ពុជា,សម្រចម្រេចផ្សួរនេះជាការនិយាយអំពីរដៅនៅក្នុងប្រទេសកម្ពុជា,4_0.wav,16000
នៅក្នុងប្រទេសកម្ពុជាគឺ ជាប្រទេសមួយដែលស្ថិតនៅក្នុងអាស៊ីអាគ្នេយ៍,នៅក្នុងប្រទេសកម្ពុជា គឺជាប្រទេសមួយដែលឋិចនៅក្នុងអាស៊ីអាគ្នេះ,4_1.wav,16000
ប្រកបមុខរបរដែលធ្វើចំការគឺយើងហៅថា កសិករ អញ្ចឹងកសិករនៅក្នុងប្រទេសកម្ពុជាគឺ ពឹងផ្អែក ពឹងផ្អែកទៅលើទឹកភ្លៀង,ដើម្បានការធ្វើចុំការអញ្ចឹងហើយថាកសិករណ៍ ការសិករណ៍ក្រៅក្រោមពីរប្អាចពឹងផ្អែក ពឹងផ្អាចទាក់ភ្លាង,4_17.wav,16000
អញ្ចឹង  នៅក្នុងប្រទេសកម្ពុជា ការធ្វើកសិកម្ម ការធ្វើចំការ ដាំដំណាំ អញ្ចឹងគឺកសិករ ពាក្យថាកសិករ គឺអ្នកធ្វើចំការ អ្នកដាំដំណាំផ្សេងៗ,ចឹងគឺខ្នងនៅក្នុងប្រទេសកម្ពុជាការធ្វើកសិកម្មការធ្វើចចំណាន់ដាំដាំនាំ ចឹងគឺកសិករណ៍ ខ្ញុំពារថាកសិករគឺអ្នកធ្វើចចំណាំដាំផ្សេងៗ,4_16.wav,16000
ហើយរដូវទាំងពីរនេះ គឺ សំខាន់ដូចគ្នា គឺ មានន័យថា រដូវទាំងពីរ សម្រាប់កសិករនៅក្នុងប្រទេសកម្ពុជា,ហើយរដូវតាំងពីរនេះគឺសំខាន់ដូចគ្នា គឺមានន័យថារដូវទាំងពីរសម្រាប់កសិករណ៍នៅក្នុងប្រទេសកម្ពុជា,4_14.wav,16000
ដោយសារនៅក្នុងប្រទេសកម្ពុជាគឺមានប្រារព្ធពិធីបុណ្យជាច្រើន ហើយនៅក្នុងរដូវវស្សា ពិធីបុណ្យដែលសំខាន់នោះគឺ,ដោយសារនៅក្នុងប្រទេសកម្ពីរគឺមានបរូបវិធីបន្តិច្រើនហើយនៅក្នុងរដ្ឋវិស្សានពិធីបន្តដែលសំខាន់,4_28.wav,16000
យើងហៅថា ពិធីបុណ្យអុំទូក អញ្ចឹងយើងហៅថាពិធីបុណ្យអុំទូក ដែលពិធីបុណ្យអុំទូកគឺធ្វើនៅក្នុងរដូវវស្សា គឺក្នុងរដូវពេលទឹកឡើង,អញ្ចឹងហាវវិធីបន់អូមតូបន្តូក ដែលវិស្សាគឺក្នុងរដូវបានពីតូបន្តូបន្តូបន្តូបន្តូបន្តូបន្តូបន្តូបន្តូបែបន្តិចឡាវ,4_29.wav,16000
គឺរដូវវស្សា គឺសំខាន់ណាស់ ដូចជា   គឺការដាំ ធ្វើចំការ ដាំស្រូវ ដូចជាការដាំស្រូវអីហ្នឹងគឺពឹងផ្អែកទៅលើទឹកភ្លៀង,គឺរដូវអាសារសំខាន់ណាស់ ដូចជាកសារវិសេសគឺការដាំស្រូវជាការដាំស្រូវដាំគឺពង់ផ្អែរទៅលើទឹកភ្លៀង,4_15.wav,16000
ហើយរដូវវស្សាគឺចាប់ពីខែ ប្រាំរហូតទៅដល់ខែដប់មួយ,ហើយរដីវស្សាគិតចាប់ពីខែប្រាំរហូតដល់ខែ,4_39.wav,16000
ហើយនៅក្នុងប្រទេសកម្ពុជា គឺអាកាសធាតុ គឺក្ដៅហើយសើម មានន័យថាមិនមែនក្ដៅហើយស្ងួតនោះទេ ក្ដៅតែមានសំណើម,ហើយនៅក្នុងប្រទេសកម្ពុជាគឺអាកាស៊ីតគឺក្រដៅហើយសើមមានន័យថា មែនមែនក្រដៅហើយស្ងួរនៅទេក្រដៅតែមានសំណើរ,4_11.wav,16000
តែនៅក្នុងប្រទេសកម្ពុជាវិញ គឺរដូវវស្សា គឺ[ផ្ដោត?]សំខាន់ទៅលើមានភ្លៀងធ្លាក់ច្រើន ហើយអាកាសធាតុគឺត្រជាក់ជាងរដូវក្ដៅតែបន្តិចតែប៉ុណ្ណោះ,តែនៅក្នុងប្រទេសកម្ពុជាវិញគឺរដូវវស្សាគឺផ្ដោយសំខាន់តែលើមានភ្លែងធ្លាក់ច្រើន ហើយអាកស៊ីគឺតែជាក់ជារដូវក្តែតែបន្តិចតែប៉ុណ្ណោះ,4_10.wav,16000
ដូចជាខែដប់ពីរ   ខែធ្នូ រហូតទៅដល់ខែបួនយើងហៅថាខែមេសា អញ្ចឹងចាប់ពីខែធ្នូរហូតដល់ខែមេសា គឺរដូវប្រាំង,ដូចជាខែដប់ពីរ ខែដប់ពីរ ខែធ្នូ រហូតដល់ខែមេសា គឺរ៉ាដូវប្រាំង,4_38.wav,16000
ហើយដូចជាធ្វើឲ្យយើងងាយនឹងបែកញើស អញ្ចឹងគឺពេលដែលក្ដៅ គឺយើងបែកញើសច្រើន អញ្ចឹងអាកាសធាតុក្ដៅហើយសើម,ហើយដូចជាធ្វើឱ្យយើងងាយនិងបែកញើស អញ្ចឹងគឺពេលដែលក្តាយ គឺយើងបែកញើសច្រើន អាកាស៊ែតក្តាយហើយសើរ,4_12.wav,16000
ហើយរដូវសំខាន់ក៏មានតែពីរដែរ គឺរដូវប្រាំងនិងរដូវវស្សា,ហើយរដូវសំខាងក៏មានតែពីរដែលគឺរដូវប្រាំងហ្នឹងរដូវវសាន់,4_13.wav,16000
អញ្ចឹងសរសេរអក្សរ ឬក៏សរសេរលេខ ហើយសិស្សគឺចម្លងតាមក្ដារខៀន,ចាំទៅសរស៊ីអាចសូរ ឬសរស៊ីលែក ហើយសិស្សរគឺចំណងតាមកដាលឃាន,3_17.wav,16000
ហើយគឺជាការទូទៅបំផុតនៅក្នុងសម័យពេលនោះដែលគ្រូៗគឺតែងតែប្រើរំពាត់ដើម្បីដាក់វិន័យ ឬក៏ដើម្បីប្រៀនប្រដៅសិស្ស ឬក៏វាយពេលដែលសិស្សធ្វើខុស,ហើយគឺជាការទូទៅបំផុតដែលក្នុងសម័យពេលនោះដែលគ្រូសៗគ្រូសៗតែងតែប្រើរង្ព័ត្រដាំបីដាក់វិន័យរាយក៏ដាំបីព្រៀនប្រដោយដែលសេសរ្តីរាយក៏វាយពេលដែលសេរធ្វើខរ,3_9.wav,16000
ហើយក្នុងថ្នាក់ទី ២ នេះ គឺខ្ញុំចាំបានថាមានព្រឹត្តិការណ៍កើតឡើងដែលខ្ញុំត្រូវលោកគ្រូវៃនឹងរំពាត់,ហើយក្នុងថ្នាក់ទីពៃនេះ គឺខ្ញុំចាំបានថា មានប្រតិការកើតឡើងដែលខ្ញុំទៅលោកគ្រូបៃនឹងរុំពាល់,3_8.wav,16000
ដែលមានទំហំប្រហែលជា ២ ម៉ែត្របណ្ដោយ   ១ ម៉ែត្រកន្លះទទឹង អញ្ចឹងគឺក្ដារខៀននេះ គឺប្រើសម្រាប់សរសេរអក្សរដើម្បីបង្រៀនដល់សិស្ស,ដែលមានទំហំប្រហែលជាពីរម៉ែត្របន្ដោយហើយនឹងមួយម៉ែត្រជាមួយម៉ែត្រកន្លាស់ទឹកក្តារធានេះគេប្រើសម្រាប់សួស្រសេរសោរ ដើម្បីបង្រៀនអស្សិស្រ្សី,3_16.wav,16000
ហើយប្រើរំពាត់នេះដើម្បីចង្អុលលេខ ចង្អុលអក្សរ ឬក៏គោះតុ ដើម្បីឲ្យសិស្សស្ដាប់ ហើយផងដែរ រំពាត់ក៏គ្រូប្រើរំពាត់ពេលដែល សិស្សណាធ្វើខុស ឬក៏ការដាក់វិន័យ ប្រដៅដល់សិស្ស,ហើយប្រើរង្ព័ត្រីដើម្បីចំអល់សូរ ឬក៏គួសទុក ដើម្បីអោយសេសស្តាក់ ហើយផងដែរព័ត្តគោរគ្រូសប្រើរង្ព័ត្រព័ត្រីដែរសេសនាធ្វើខុស ឬការដាក់ដាក់វិន័យ ប្រដែរដើកស្សសេស,3_14.wav,16000
អញ្ចឹងនៅក្នុងថ្នាក់រៀន បើយើងមើលទៅគឺមានក្ដារខៀន ក្ដារខៀនគឺជាបន្ទះក្ដារមួយដែលជាទូទៅគឺពណ៌ខ្មៅ ឬក៏ពណ៌ខៀវ,អញ្ចឹងដែលក្នុងខ្នាក់រៀនមើលទៅគឺមានក្ដាឃាន ក្ដាឃានគឺជាបន្ទះក្ដាលមួយដែរជាទៅទៅគឺពាល់ខ្មៅឬក៏ពណ៌ណាឃាវ,3_15.wav,16000
ហើយនៅក្នុងថ្នាក់រៀនគឺយើងឃើញថាលោកគ្រូ ឬក៏អ្នកគ្រូគឺតែងតែមានរំពាត់មួយ ហើយរំពាត់នោះគឺជាទូទៅគឺធ្វើពីផ្ដៅ,ហើយនៅក្នុងថ្នាក់រៀន គឺជាងឃើញថាលោកគ្រូ ឬគធ្វើតិច្រើនគ្រូវគឺតែដែលមានរង្ពាត់មួយ ហើយរង្ពាត់នោះជាទូរដូចជាធ្វើពីរប្តើ,3_11.wav,16000
អញ្ចឹងគឺក្នុងពេលនោះគឺប្រើប្រាស់រំពាត់គឺធម្មតា គឺសាមញ្ញ គឺគ្រូៗគ្រប់គ្នាជាទូទៅគឺប្រើរំពាត់,ចាញ់គឺខ្នងពេលនោះគឺការប្រើប្រាំព័ត់គឺធម្មតាគឺសមាញគឺគ្រួបគ្រួបគ្រួបគ្រាន់គ្រួបគ្រាន់គឺយាយទូរតែគឺប្រាល់រំពាត់,3_10.wav,16000
យើងហៅថារំពាត់ផ្ដៅ ឬក៏រំពាត់ឈើ ឬក៏ឫស្សី អញ្ចឹង គឺជារំពាត់មួយដែលជាទូទៅរំពាត់គឺប្រើដើម្បីចង្អុលលេខ ឬអក្សរនៅលើក្ដារខៀន,ហើយដើររង្ពាត់ផ្តើរឺគេរង្ពាត់ឈើ ឬរឺគេរឺសី ជារង្ពាត់មួយដែរ ជាទូទៅរង្ពាត់គឺប្រើដើម្បីចង្អុលលែងឬក៏សូរនិងលើក្តារឃាត,3_12.wav,16000
អញ្ចឹងគ្រូតែងតែប្រើប្រាស់រំពាត់នេះដើម្បីចង្អុល ចង្អុលនូវអក្សរឲ្យសិស្សថាតាមពេលដែលបង្រៀន ឬក៏គោះតុពេលដែលចង់ឲ្យសិស្សស្ដាប់ អញ្ចឹងគឺគ្រូតែងតែមានរំពាត់មួយនៅលើតុ,ជាមានគ្រូគឺតែងតែប្រាយប្រានប្រង្ព័រណ៌នេះដើម្បីចឹងអល់អាចសរឲ្យសេសថាតាមពេលដែលម្រៀនឬគួសទាក់ពេលដែលចឹងអាចសិស្ដាប់ ជាមួយគ្រូតែដែលមានខាងព័ត់មួយនឹងលើតៗ,3_13.wav,16000
ហើយខ្ញុំគឺលេងនៅក្នុងម៉ោងរៀន ដូច្នេះគឺគ្រូប្រើរំពាត់ដាក់ខ្ញុំមួយរំពាត់,ខ្ញុំគឺលេនៅក្នុងម៉ោងរៀន ដូច្នេះគ្រូប្រាល់រាមពាត់ដាក់ខ្ញុំមួយរំពាត់,3_22.wav,16000
﻿សូមជម្រាបសួរ នេះគឺជាការពិពណ៌នាដែលនឹងនិយាយអំពីពេល ដែលខ្ញុំនៅរៀននៅក្នុងសាលាបឋមសិក្សាមួយ,សិបជម្រៀកសួរនៅជិះកាលពីពតិរនាដែលអាចនិយាយអាមពីរដែលខ្ញុំដែលរៀននៅក្នុងសាលាមិធន្តិច្ចឹកសារមួយ,3_0.wav,16000
ហើយសាលាបឋមសិក្សារបស់ខ្ញុំគឺ ស្ថិតនៅក្នុងភូមិរបស់ខ្ញុំ ហើយនៅមិនឆ្ងាយពីផ្ទះរបស់ខ្ញុំប៉ុន្មានទេ,សាលាបឧស្សុក្សាររបស់ខ្ញុំ គឺដែលនៅក្នុងភូមរបស់ខ្ញុំ ហើយមិនឈ្ងៃវីផ្ទះរបស់ខ្ញុំប៉ុន្មានទេ,3_1.wav,16000
ហើយធ្វើឲ្យខ្ញុំភ្ញាក់រឭក ហើយចាប់ពីពេលនោះមក គឺខ្ញុំចាប់ផ្ដើមផ្ដោតអារម្មណ៍ទៅលើការរៀនហើយគឺមិនត្រូវលេងនៅក្នុងម៉ោងរៀនតទៅទៀតទេ,ហើយធ្វើអោយខ្ញុំភ្ញាក់រលើកហើយចាប់ពេលដូចខ្ញុំចាប់ផ្ដែលផ្ដោតអារម្មណ៍លើការរៀនហើយគឺមិនត្រូវលេងនៅក្នុងម៉ោងរៀនតរទៀតទេ,3_23.wav,16000
ហើយខ្ញុំចាំបានថាថ្នាក់ទី ២ គឺខ្ញុំត្រូវរំពាត់មួយរំពាត់ដោយសារពេលដែលខ្ញុំមិនបានស្ដាប់គ្រូពន្យល់,ហើយខ្ញុំចាប់បានថា ឋាក់ទីពីរគឺខ្ញុំត្រូវរង្ពាត់មួយរង្ពាត់ដោយសារពីរដែលខ្ញុំមិនបានស្ដាប់គ្រូបញ្យល់,3_21.wav,16000
ហើយខ្ញុំគឺតែងតែដើរទៅសាលារៀន គឺ ដើរពីផ្ទះទៅសាលារៀន ហើយដើរពីសាលារៀនមកផ្ទះវិញ,ហើយខ្ញុំគឺតាយតែងតែដើរសាលារៀន គឺដើរពីផ្ទះ តែសាលារៀន ហើយដើរពីសាលារៀនមកផ្ទះពេញ,3_3.wav,16000
គឺមានរយៈចំងាយប្រហែលជា ១០ នាទី បើយើងធ្វើដំណើរដោយថ្មើរជើង,មានដែលយកចាប់ថ្ងៃប្រហែលជាដល់មែនទៃ យើងធ្វើដំណើរដែលត្រ្មាចជើង,3_2.wav,16000
ហើយគ្រូគឺមានរំពាត់ហើយចង្អុល ដើម្បីចង្អុលអក្សរនៅក្ដារខៀនទៅដល់សិស្ស,ហើយគ្រូគឺមានរងពាត់ហើយចឹងអល់សូនៅលើក្តារឃានដល់សេស,3_20.wav,16000
ហើយជួយឲ្យខ្ញុំបានប្រុងប្រៀបហើយតែងតែដោយយកចិត្តទុកដាក់នៅក្នុងម៉ោងសិក្សាជានិច្ច,ហើយជួយខ្ញុំបានប្រង់ព្រៀបហើយតែតែចឹងជាតិទុលដាក់នៅក្នុងម៉ងស្រក្សាជានិក,3_24.wav,16000
ហើយគ្រូគឺប្រើដីសដើម្បីសរសេរនៅលើក្ដារខៀន អញ្ចឹងដីសគឺមានពណ៌ស ឬក៏ពណ៌ផ្សេងៗចំរុះពណ៌,ហើយគ្រូវគឺប្រើដីសូដើម្បីសរសេរនៅលើក្តាលឃាន អញ្ចឹងដីសរគោះមានពាក់សរើបពាល់ផ្សេងៗ,3_18.wav,16000
ហើយពេលដែលខ្ញុំបានឡើងទៅដល់ថ្នាក់ទី ២ គឺខ្ញុំរៀនជាមួយលោកគ្រូម្នាក់ អញ្ចឹងពាក្យថាអ្នកគ្រូគឺសំដៅទៅលើ គ្រូបង្រៀនស្រី,ហើយពេលដែលខ្ញុំបានឡើងតែស្នាក់ទីពីរ គឺខ្ញុំរៀនជាមួយនឹងលក់គ្រូមអាននាក់ ហើយជើងពាក្យធ្វើនកគ្រូសសំណើរទៅលើគ្រូបង្រៀនស្រេង,3_6.wav,16000
ហើយពាក្យថាលោកគ្រូគឺសំដៅទៅលើគ្រូបង្រៀនប្រុស ក្នុងថ្នាក់ទី ២ ខ្ញុំបានរៀនជាមួយលោកគ្រូម្នាក់,ហើយពាក្យលោកគ្រូគឺសំណើតលើគ្រូបង្រៀនប្រុស្ត្រ ក្នុងថាទីពេលខ្ញុំបានរាយមនឹងលោកគ្រូមអនាក់,3_7.wav,16000
ប៉ុន្តែជាទូទៅគឺគ្រូប្រើពណ៌ស អញ្ចឹងហើយយើងហៅថាដីស អញ្ចឹងនៅក្នុងសម័យនោះគឺប្រើដីស ហើយនឹងក្ដារខៀនដើម្បីសរសេរ,ប៉ុន្តែជាទូរទៅគ្រូប្រារព័រសោរ ចឹងហើយថាដីសោ ចេញក្នុងសម័យនោយគឺប្រាតីសោរ ហើយនឹងក្តារឃានដើម្បីសរសេរ,3_19.wav,16000
ហើយខ្ញុំក៏សូមបញ្ចប់ការពិពណ៌នាអំពីពេលវេលា,ខ្ញុំក៏សុមបញ្ចប់ការពិពពាត់រាល់នាពីវិលា,3_25.wav,16000
នៅក្នុងថ្នាក់ទី ១ ខ្ញុំរៀនថ្នាក់ទី ១ គឺរៀនជាមួយនឹងអ្នកគ្រូ អ្នកគ្រូនោះគឺជាម្ដាយរបស់ខ្ញុំ,នៅក្នុងថ្នាក់ទីមួយ ខ្ញុំរានថ្នាក់ទីមួយគឺរានជាមួយនឹងអ្នកគ្រូ ហើយអ្នកគ្រូនោះគឺជាម្តាយរបស់ខ្ញុំ,3_5.wav,16000
ហើយចំណាយពេលគឺមិនយូរប៉ុន្មានទេ គឺប្រហែលជា ១៥ នាទី ១០ នាទី ទៅ ១៥ នាទីតែប៉ុណ្ណោះ,ហើយចំណាយពេលមិនយូរប៉ុន្មានទេ គឺប្រាស់ជាដល់ នាទេ ដល់មេចទេ ដ៏ៗ ប៉ុនាទេ,3_4.wav,16000
ពេលដែលខ្ញុំរៀននៅក្នុងសាលាបឋមសិក្សានេះដោយប៉ុណ្ណេះដែរ សូមអរគុណ,ពេលដែលខ្ញុំរាននៅក្នុងសាលដ្ឋិនសិក្សានេះដោយប៉ុណ្ណែដែរសម្អស់គុណ,3_26.wav,16000
បាទ ឆាក្ដៅនឹងគឺ យើងដឹងហើយថាក្ដៅៗនឹងបានន័យថាវា វាក្ដៅ ហើយអញ្ចឹងបានន័យថាគេដាក់ម្ទេសឲ្យច្រើននៅក្នុងឆាក្ដៅហ្នឹង,ឆាក្ដៅហ្នឹងគឺយើងដឹងហើយថាក្ដៅក្ដៅក្ដៅក្ដៅហើយអញ្ចឹងបានអានគេដាក់មិនទេហើយច្រើនក្នុងឆាក្ដៅហ្នឹង,12_12.wav,16000
បាទ ហើយយើងចិញ្ច្រាំម្ទេសវាដាក់ទៅ ហើយវានឹងមានរសជាតិហឹរ,ហើយយើងចេញច្រើនម្មទេសវាដាក់ទៅ ហើយវានឹងមានរួចជាតិហើយ,12_5.wav,16000
បាទ ហើយបើនិយាយពីសម្លម្ជូរគ្រឿងវិញ សម្លម្ជូរគ្រឿងគឺយើងអាចធ្វើជាមួយសាច់គោក៏បាន សាច់ត្រីក៏បាន,ហើយបើនិយាយពីសម្លងមជូរគ្រឿងវិញ សម្លងមជូរគ្រឿងគឺយើងអាចធ្វើជាមួយសាច់គោលក៏បាន សាច់ត្រីក៏បាន,12_4.wav,16000
បាទ ប៉ុន្តែនៅក្នុងឆាក្ដៅនឹងគឺគេមានដាក់ម្រះព្រៅដែរ ម្រះព្រៅពេលដែលយើងដាក់ទៅក៏វាមានលក្ខណៈហឹរហើយឈ្ងុយ,បានតែនៅក្នុងចារ្យក្ដើរនិងគឺគេមានដាក់ម្រាស់ប្រើសដែរ ប្រើសពេលដែលយើងដាក់ទៅក៏វាមានលក្ខណៈហើយឆ្ងុយ,12_13.wav,16000
បាទ ហើយមួយទៀតគឺឆាខ្ញី បាទ ឆាខ្ញី ឬមួយក៏យើងអាចនិយាយថាមួយទៀត គឺ ២ មុខនឹងគឺវាផ្សេងគ្នា ឆាខ្ញី ហើយនិងឆា ឆាក្ដៅ,ហើយមួយទៀតគឺឆាធុញ្ញីបាន ឆាហាធុញ្ញីដឹងមួយក៏យើងអនិយាយថាមួយទៀតគឺពីរមុខនឹងគឺវាបស្ដិញធ្នាឆាហានឹងឆាហារក្តើ,12_11.wav,16000
ដោយថាវាផ្ដល់ផលប៉ះពាល់ដល់ក្រពះរបស់យើង ឬមួយក៏គ្រឿងក្នុងរបស់យើងអីអញ្ចឹងទៅ,គឺយើរដូចថាវាផ្ដល់ផលប៉ះពាល់ទៅដល់ពះផល្យើង ឬមួយក៏គ្រឿងក្នុងផល្យយើងអញ្ចឹងទៅ,12_39.wav,16000
បាទ ប៉ុន្តែបើសិនជាក្នុងក្រុមគ្រួសាររបស់លោកអ្នក មានមានក្មេងតូច ឬមួយក៏មាន  គេអត់ដាក់ជាមួយទេសម្លម្ជូរគ្រឿងហ្នឹង,ប៉ុន្តែប្រសិនជាក្នុងក្រុមក្រុមគ្រួសារផលុខអ្នក មានដូចថាមានក្មេងទូរទៅមួយក៏មានអ្វអ៊ីម្ចាញ់ទាក់ដាក់ជាមួយយាយ ក្លុំជូរគ្រឿងហ្នឹង,12_6.wav,16000
គេត្រូវតែដាក់ផ្សេង បាទ គេត្រូវតែដាក់ផ្សេង ដូចជាគេត្រូវញេចទឹកត្រី បាទ គេមានដាក់ទឹកត្រីមួយកូនចាន អញ្ចឹងទៅ,គេត្រូវតែដាក់ផ្សេង គេត្រូវគេត្រូវនិយាយទឹកត្រីមានដាក់ត្រីមកូនចាន,12_7.wav,16000
ប៉ុន្តែបើសិនជាយើងញ៉ាំម្ទេសច្រើន គឺវាអាចផ្ដល់ផលប៉ះពាល់ដល់សុខភាពរបស់យើងដែរ,ប៉ុន្តែវើសនាយើងញ៉ាំទេសចល់វាអាចផ្ដល់ផលប៉ះពាល់ដ៏សុខភាពផលយើងដែរ,12_38.wav,16000
ហើយក៏គេច្របល់ចូលគ្នាអញ្ចឹងទៅ ក៏វាមានរសជាតិហឹរ ក៏គេអាចញ៉ាំនឹងវាបានដែរ,ហើយអគេចបរចូលគ្នាចំទៅក៏វាយមានរុស្សជាតិហើយ គេអាចញាំហ្នឹងវាបានដែរ,12_10.wav,16000
