Actual,Predict,Path,Sampling Rate
ដូចជាយើងមានទូកចែវ ឬក៏ទូកអុំហ្នឹង គឺយើងប្រណាំងគ្នា គឺអ្នកដែលមកពីខេត្តផ្សេងៗហ្នឹង គឺទៅប្រកួតប្រណាំងនៅទីក្រុង នៅក្នុងទីក្រុងភ្នំពេញ,នៅជាយើងមានទុកចារកទុកអង្គឺយើងប្រណាងគ្រាគឺអ្នកដែលមកពីខែបផ្សេងៗនឹងគឺតៅប្រគួតប្រណាងនៅទីក្រុងក្នុងទិក្រុមពេញ,4_32.wav,16000
ហើយរីករាយក្នុងការដែលចូលឆ្នាំថ្មី អញ្ចឹងពិធីបុណ្យចូលឆ្នាំថ្មីគឺ ធ្វើនៅក្នុងខែមេសា ដែលជារដូវប្រាំង បន្ទាប់ពីការប្រមូលផលដំណាំរួច,ហើយរីកនឹងការចូលឆ្នាំថ្មី យើងវិធីបុណ្យចូលឆ្នាំថ្មីការធ្វើនៅក្នុង ខែមីសាដែលជារដូវប្រាំងបន្ទាប់ពីការប្រមូលផលដំណាំរួច,4_55.wav,16000
ចំណែករដូវប្រាំងវិញគឺចាប់ពីខែ ធ្នូ រហូតទៅដល់ខែមេសា អញ្ចឹងខែដប់ពីរ រហូតដល់ខែបួន ហើយនៅក្នុងរដូវប្រាំង គឺបើសិនជាអាកាសធាតុវិញគឺក្ដៅ,ចំណែរឹតដូវប្រាំងវិញគឺចាប់ពីរហើយថ្នូរហូតដល់ខែមាសារចានខែដប់ពីរហដល់ខែបួន ហើយនៅក្នុងរដូវប្លាំងគឺបើសិនជាអាកាសស្សាតិវគឺខ្ដើរ,4_41.wav,16000
អញ្ចឹងខែប្រាំ គឺខែ ឧសភា រហូតទៅដល់ខែ ខែដប់មួយអញ្ចឹងគឺ ខែវិច្ឆិកា អញ្ចឹងគឺរដូវវស្សា គឺចាប់ពីខែ មេសា រហូតដល់ខែវិច្ឆិកា,១០០ ខែប្រាំ គឺខែវិចិការចឹងគ្រូវសារគឺចាប់ពីខែមេសារដោះរដ៏ខែវិចិការ,4_40.wav,16000
ហើយពិធីបុណ្យនៅក្នុងរដូវប្រាំង គឺពិធីបុណ្យចូលឆ្នាំខ្មែរ បន្ទាប់ពីមានការប្រមូលផលដំណាំ កសិករមានការសប្បាយរីករាយ និងការប្រមូលផល,ហើយពិធីបុណ្យក្នុងរិតដូវប្រាំងគឺវិធីបុណ្យចូលឆ្នាំខ្មែរ បន្ទាប់ពីមានការប្រមូលផុសៗដំណាមសិកសាស្បែរីរាយ និងការប្រមូលផល,4_54.wav,16000
ហើយបើសិនជាអ្នកដែលនៅតាមជនបទវិញគឺ ដីហុយខ្លាំងមែនទែន ដោយសារផ្លូវអត់ល្អ,ហើយបើសិនជាអ្នកដែលតាមជនបកវាងគឺដីហុយខ្លាំងមិនទែនសហភ្លុះ,4_42.wav,16000
ហើយខ្ញុំក៏សូមបញ្ចប់ការពិពណ៌នាទៅលើរដូវទាំងពីរ ហើយនឹងពិធីបុណ្យនៅក្នុងប្រទេសកម្ពុជានេះដោយប៉ុណ្ណេះដែរ សូមអរគុណ,ហើយខ្ញុំគាត់សុម្បញ្ចប់កាលពីរពាល់រនាតែលើរដូវទាំងពីរហើយនឹងវិធីបន្នូវក្រនុងប្រទេសកម្ពុជានេះដោយបន្តែដាយសុំអរគុណ,4_56.wav,16000
អញ្ចឹងគឺអ្នកដែលរស់នៅតាមជនបទគឺ តែងតែប៉ះពាល់រហូតដោយសារផ្លូវ និងប្រព័ន្ធគមនាគមន៍ ប្រព័ន្ធធ្វើដំណើរផ្លូវថ្នល់ហ្នឹង គឺអត់ល្អនៅតាមជនបទ រដូវប្រាំងគឺតែងតែដីហុយច្រើន,អញ្ចឹងគឺអ្នកនៅតាមចជនបទគឺតែងប៉ះពាល់រហូតរសប្វភ្លូវនឹងប្រពាន់គាក់មនាគុំពាន់ភាពាន់ធ្វើដំណាអផ្លូវថ្នាំងគឺឥល្អន្តាមជនបទរដូវប្រាំងគឺតែងតែហត្តីហុយអ្វីច្រើរ,4_43.wav,16000
អញ្ចឹងគឺជាខែនៅក្នុងរដូវប្រាំងនេះដែរ ហើយមូលហេតុដែលយើងធ្វើពិធីបុណ្យចូលឆ្នាំខ្មែរនៅក្នុងខែមេសា,ចេញគឺជាខែដែលក្នុងរដូវប្រាំងហើយមូលលោះ hype ដែលយើងធ្វើពិធីបុណ្យចូលឆ្នាំងខ្មែលដែលក្នុងខែមីសាស,4_47.wav,16000
ហើយពិធីបុណ្យនៅក្នុងរដូវវស្សា គឺពិធីបុណ្យអុំទូក ដោយសារមានទឹកឡើងខ្លាំង,ហើយពិធីបុណ្យនៅក្នុងរដូវវស្សារពិធីបុណ្យអំទូកដោយសារមានទឹកលារខ្លាំង,4_53.wav,16000
ហើយសរុបសេចក្ដីមកនៅក្នុងប្រទេសកម្ពុជា គឺមានរដូវពីរ គឺរដូវប្រាំង និងរដូវវស្សា,ហើយសរព្វចេក្ដីមកដែលក្នុងប្រទេសកម្ពុជាគឺមានរក្ដូវពេលរៅដូវប្រាំងរោតូវអាសារ,4_52.wav,16000
ហើយ ជាទូទៅគឺ យើងមានតាមទំនៀមទម្លាប់ យើងហៅថាពិធីបុណ្យចូលឆ្នាំខ្មែរ គឺធ្វើនៅខែមេសា,ហើយជាទូទៅគឺជាងមានតាមទំនាំដំលប់ យង្ហាតាប់ពិធីបុណ្យចូលឆ្នាំងខ្មែរគឺធ្វើនៅខែមេសា,4_46.wav,16000
ដែលជាខែមួយដែលកសិករបានប្រមូលផល ហើយមានការសប្បាយរីករាយអបអរសាទរចូលឆ្នាំថ្មី,ដែលជាខារមួយដែលកសិករបានប្រមូលផលហើយមានកាសប្បែរាក់រាករាយអបអសាទ័រចូលឆ្នាំថ្មី,4_50.wav,16000
ហើយចំណែករដូវវស្សាវិញ គឺភក់ ពីបង្ការធ្វើដំណើរ ភក់ ហើយរដូវប្រាំងគឺដីហុយ ក៏មិនងាយស្រួលប៉ុន្មានដែរ គ្រាន់តែថាយើងអាចធ្វើដំណើរទៅបាន តែគឺមានដី ដីហុយយ៉ាងច្រើន,ហើយចុះដែលរដែលវិតសើរវិញគឺផុតពីបាក់ការធ្វើរំណាលផុតហើយៗប្រានគឺដីហើយគ្រមមិនមាយសួរប្បានដែលខ្លាចធ្វើរំណាចតូចបានដែលគឺមានដូចហើយយើងឆ្លើន,4_44.wav,16000
ប៉ុន្តែមិនត្រជាក់ដូចជានៅក្នុងប្រទេសលោកខាងលិចនោះទេ ដូចជារដូវរងានៅក្នុងប្រទេសលោកខាងលិច គឺត្រជាក់ខ្លាំង,ប៉ុន្តែមិនទៅជាក់ដូចជានៅក្នុងប្រទេសលោកខាងលាច់នៅជាតិរដូចរដូចរងារនៅក្នុងប្រទេសលោកគឺដូចជាក់ខ្លាំង,4_9.wav,16000
គ្រាន់តែវាត្រជាក់ជាងរដូវប្រាំងបន្តិច អញ្ចឹងត្រជាក់ដោយសារវាមានភ្លៀងច្រើន អញ្ចឹងធ្វើអាកាសធាតុ ត្រជាក់,គ្រាន់តែវាតូចជាក់ជាងរដូវប្រាំងមិនតិច យើងទៅជាក់ដែលសារវាមានភ្លៀងច្រើនិតូវអាកាសីរាងទៅជាក់,4_8.wav,16000
ហើយរដូវប្រាំងគឺជារដូវមួយដែលមានការសម្រាក ដូចជាក៏មិនមានញឹកអំពីការប្រមូលផល បន្ទាប់ពីការប្រមូលផលគឺកសិករអាចមានការសម្រាកបាន,ឥរដូវប្រាំងគឺជារដូវមួយដែលមានការសម្បុរាស្រដូចជាគូលមានញឹកអំពីការប្រមូលផលប្រមូលផល គឺកសិកូអាចមានការសម្បាលកបាន,4_45.wav,16000
អញ្ចឹងនៅក្នុងខែមេសនេះ  ពិធីបុណ្យចូលឆ្នាំខ្មែរ,ច្នៅខ្លះខ្លះខ្លះមីសារនេះ វានាពីពីធីរបស់ចូលឆ្នាំខ្មែរ,4_51.wav,16000
ដោយសារជាខែមួយដែល កសិករបញ្ចប់ការប្រមូលផល អញ្ចឹងគឺប្រមូលផលពីដំណាំ ចំការរួច គឺ គឺគាត់មានការប្រារព្ធពិធី គឺចូលឆ្នាំថ្មី អញ្ចឹងគឺមានការលំហែ,ដោយសារជាខែមួយដែលកសិកបញ្ចប់ការប្រមូលផលខាងគឺប្រមូលផលពីដំណាំអាចប់ការរួចគឺគាត់មានការប្រូបពិធីចូលឆ្នាំថ្មីចឹងគឺមានការប្រូបពិធីចូលឆ្នាំថ្មីចឹងគឺមានការលំហារ,4_48.wav,16000
ពាក្យថារដូវប្រាំង គឺសំដៅទៅលើរដូវដែល រដូវក្ដៅ រដូវដែលអត់មានភ្លៀងធ្លាក់ អញ្ចឹងគឺជារដូវមួយដែលក្ដៅ,ពាក្យថារដូវប្រាំងសម្លោយទៅដូវដែលបានផ្លានធ្លាក់អាជ្ញាអញ្ញឹងគឺជារដូវមុនឯក្ដើយ,4_5.wav,16000
ដូចប្រទេសលោកខាងលិចគឺ រដូវមានដល់ទៅបួន តែនៅក្នុងប្រទេសកម្ពុជាគឺ ការបែងចែករដូវគឺមានតែពីរទេ គឺ គេហៅថារដូវប្រាំង ហើយនិងរដូវវស្សា,រឿប្បទេសលោកខាងឡើយគឺរៅដូវមានដល់ទៅបួន តែនៅក្នុងប្រទេសកម្ពុជាគឺកែបានចេករដូវគឺមានតែពីរទេសគឺគាងហៅថារដូវប្រាំងហានឹងរោដូវវសា,4_4.wav,16000
ការសម្រាក ការលេងល្បែងប្រជាប្រិយផ្សេងៗ អញ្ចឹងយើងហៅថាពិធីបុណ្យចូលឆ្នាំខ្មែរ ដែលជារៀងរាល់ឆ្នាំគឺប្រារព្ធនៅក្នុងខែមេសា,សម្រាប់ពិចលាបែងប្រជាព្រៃផ្សេងៗ ចិញ្ញហាកាពីធីបុណ្យចូលឆ្នាំខ្មែរដែរជារាងរាល់ឆ្នាំព្រូបដោយក្នុងខារ។,4_49.wav,16000
អញ្ចឹងយើងហៅថារដូវប្រាំង ហើយរដូវវស្សា គឺជារដូវមួយដែលមានភ្លៀងធ្លាក់ច្រើន អញ្ចឹងយើងហៅថារដូវវស្សា,ហើយដូចអាចយើងហៅថារដូវប្រាំង ហើយរដូវប្អាសាហ្គឺជារដូវបមួយដែលមានភ្លាងភ្លាក់ច្រើនជាងរយខាហ្ដដូវប្អាហ្គាហ្នឹង,4_6.wav,16000
ហើយជាទូទៅអាកាសធាតុគឺខុសគ្នាតែបន្តិចបន្តួចទេ គឺ រដូវប្រាំងគឺក្ដៅ រដូវវស្សាក៏មិនជាត្រជាក់ខ្លាំងណាស់ណាដែរ,ហើយជាទូទៅអាកាសធាតុគឺខុសគ្នាតែបន្តិចបន្តួចតេហ្គឺរ្ដូវប្រាំងគឺក្តិដៅរូវបសាហគ្រមិនជាតូចជាក់ខ្លាំងណាដែរ,4_7.wav,16000
ហើយរដូវនៅក្នុងប្រទេសកម្ពុជាគឺមានតែពីរនោះទេ វាខុសអំពីប្រទេសផ្សេងទៀត,ហើយរដូវត្តូវនៅក្នុងប្រទេសកម្ពុជាគឺជាមានតែពីរទេសអីវាខុសហំពេលប្រទេសផ្សេង,4_3.wav,16000
ប្រទេសអាស៊ីអាគ្នេយ៍ហើយមានអាកាសធាតុក្ដៅហើយសើម អញ្ចឹងគឺមានអាកាសធាតុក្ដៅហើយសើម គឺមានសំណើម,ជប្រទេសអាស៊ីអាគ្នាហើយមានអរកាសធាតុក្ដៅហើយសើមនុស្សារ្វ យើងគឺមាននាស្អាស៊ីត្វក្ដើយហើយសារ្វើមានសំណាល់,4_2.wav,16000
﻿សូមជម្រាបសួរ! នេះជាការនិយាយអំពីរដូវនៅក្នុងប្រទេសកម្ពុជា,សុំចំនាប់សួរណាជាការិយាយអំពីរកដៅនៅក្នុងប្រទេសកម្ពុជា,4_0.wav,16000
នៅក្នុងប្រទេសកម្ពុជាគឺ ជាប្រទេសមួយដែលស្ថិតនៅក្នុងអាស៊ីអាគ្នេយ៍,នៅក្នុងប្រទេសកម្ពុជាងជាបទេសមួយដែលថាដោយក្នុងអាស៊ីអាគ្នាយ,4_1.wav,16000
ប្រកបមុខរបរដែលធ្វើចំការគឺយើងហៅថា កសិករ អញ្ចឹងកសិករនៅក្នុងប្រទេសកម្ពុជាគឺ ពឹងផ្អែក ពឹងផ្អែកទៅលើទឹកភ្លៀង,ដើម្បីការធ្វើគាតពគ្របស់ធ្វើចុំការចាច់ហើយដាកសិករណ៍ ចានកសិករណ៍នៅក្នុងប្រទេសកម្ពុជាគឺប្រាប់ផ្អែកពិនផ្អែកពិនផ្អែកទៅលើទឹកភ្លៀង,4_17.wav,16000
អញ្ចឹង  នៅក្នុងប្រទេសកម្ពុជា ការធ្វើកសិកម្ម ការធ្វើចំការ ដាំដំណាំ អញ្ចឹងគឺកសិករ ពាក្យថាកសិករ គឺអ្នកធ្វើចំការ អ្នកដាំដំណាំផ្សេងៗ,អញ្ចឹងគឺខ្លាំងរូវក្នុងប្រទេសការវិច្ឆាមការធ្វើចម្ការដើមដំណាំ អញ្ចឹងគឺការសិករ ខ្ញាំពាក្យថាការសិករ គឺអ្ចឹងធ្វើចំណ្ណានាផ្សេងៗ,4_16.wav,16000
ហើយរដូវទាំងពីរនេះ គឺ សំខាន់ដូចគ្នា គឺ មានន័យថា រដូវទាំងពីរ សម្រាប់កសិករនៅក្នុងប្រទេសកម្ពុជា,ហើយរដោយទាំងពេលនេះគឺសំខាន់ដូចគឺគឺមានអ៊ីថា រដូចទាំងពេលសម្រាប់កសិករណ៍នៅក្នុងប្រទេសកម្ពុជា,4_14.wav,16000
ដោយសារនៅក្នុងប្រទេសកម្ពុជាគឺមានប្រារព្ធពិធីបុណ្យជាច្រើន ហើយនៅក្នុងរដូវវស្សា ពិធីបុណ្យដែលសំខាន់នោះគឺ,ដោយសារនៃក្នុងប្រទេសកម្ពុភាព្យារមានបរូបវិធីបុណ្យាច្រើនហើយនៅក្នុងរដោយវាសារពិធីបុណ្យដែលសំខាន់នោះគឺ,4_28.wav,16000
យើងហៅថា ពិធីបុណ្យអុំទូក អញ្ចឹងយើងហៅថាពិធីបុណ្យអុំទូក ដែលពិធីបុណ្យអុំទូកគឺធ្វើនៅក្នុងរដូវវស្សា គឺក្នុងរដូវពេលទឹកឡើង,ដែលខ្លាងហើយថាវិធីបុណ្យអូមទូក ចឹងអាស់ថាពីទីបុណ្យអូមទូកដែលពីធីបុណ្ទូកគឺធ្វើនៅក្នុងដូវវសាគ្រាល់ក្នុងល្អូដូវពេលតិតលែវ,4_29.wav,16000
គឺរដូវវស្សា គឺសំខាន់ណាស់ ដូចជា   គឺការដាំ ធ្វើចំការ ដាំស្រូវ ដូចជាការដាំស្រូវអីហ្នឹងគឺពឹងផ្អែកទៅលើទឹកភ្លៀង,គឺរដូវម្សាគឺសំខាន់ណាស់ដូចជាកសេវិសេសគឺការណ៍ដាំធ្វើចំការណ៍ដាំស្រូវអ៊ីនឹងគឺពង្វាយទេលើទឹកភ្លៀង,4_15.wav,16000
ហើយរដូវវស្សាគឺចាប់ពីខែ ប្រាំរហូតទៅដល់ខែដប់មួយ,ហើយរដឹងវិស័របសារជាប់ពិចខែប្រាំដ៏ដល់ខែ,4_39.wav,16000
ហើយនៅក្នុងប្រទេសកម្ពុជា គឺអាកាសធាតុ គឺក្ដៅហើយសើម មានន័យថាមិនមែនក្ដៅហើយស្ងួតនោះទេ ក្ដៅតែមានសំណើម,ហើយនៅក្នុងប្រទេសកម្ពុជាងឺអាកាស៊ីតគឺក៏ដៅ ហើយសាវមានន័យថា មែនមែនមែនក៏ដៅសាវតែមានសំណាវ,4_11.wav,16000
តែនៅក្នុងប្រទេសកម្ពុជាវិញ គឺរដូវវស្សា គឺ[ផ្ដោត?]សំខាន់ទៅលើមានភ្លៀងធ្លាក់ច្រើន ហើយអាកាសធាតុគឺត្រជាក់ជាងរដូវក្ដៅតែបន្តិចតែប៉ុណ្ណោះ,តែនៅក្នុងប្បិទេសកម្ពុជាវេញគឺរោសាគឺផ្តើសំខាន់ដែលលើមានផ្លេងធ្លាក់ច្រោយហើយអាកាសិកគឺត្រជាក់ជាហើយដូច្តែតែបន្តិចប៉ុណ្ណោះ,4_10.wav,16000
ដូចជាខែដប់ពីរ   ខែធ្នូ រហូតទៅដល់ខែបួនយើងហៅថាខែមេសា អញ្ចឹងចាប់ពីខែធ្នូរហូតដល់ខែមេសា គឺរដូវប្រាំង,ដោយជាខេតពេលមានខេត្តពេល ខេត្តធ្នោស ដោះខេបូរនាងអាត្ខការមេសារចេះចេះចាប់ពិខេត្តធ្នោរហូតខេត្តមេសារគឺរដូវប្រាស់,4_38.wav,16000
ហើយដូចជាធ្វើឲ្យយើងងាយនឹងបែកញើស អញ្ចឹងគឺពេលដែលក្ដៅ គឺយើងបែកញើសច្រើន អញ្ចឹងអាកាសធាតុក្ដៅហើយសើម,ហើយដូចនិយាធ្វើឲ្យយើងងាយហ្នឹងបែកញើសចឹងគឺពេលដែលក្ដើយ យើងារច្រើនជាកាសាត្ដឹងហើយសាវ,4_12.wav,16000
ហើយរដូវសំខាន់ក៏មានតែពីរដែរ គឺរដូវប្រាំងនិងរដូវវស្សា,ហើយរដូវសំខាងគោលមានតែពីរាកគឺរដូវប្រាំងអាងរដូវប្រាំង,4_13.wav,16000
អញ្ចឹងសរសេរអក្សរ ឬក៏សរសេរលេខ ហើយសិស្សគឺចម្លងតាមក្ដារខៀន,និងសរសិក្សអាសរុកសរសរសរសរសីលេខ ហើយសិស្សគឺចម្ដងតាមក៏ដើរឃាត,3_17.wav,16000
ហើយគឺជាការទូទៅបំផុតនៅក្នុងសម័យពេលនោះដែលគ្រូៗគឺតែងតែប្រើរំពាត់ដើម្បីដាក់វិន័យ ឬក៏ដើម្បីប្រៀនប្រដៅសិស្ស ឬក៏វាយពេលដែលសិស្សធ្វើខុស,ហើយគឺជាការតូតៅបំផុតដែលក្នុងសម័យពេលនោះដែរ គ្រូវគ្រូវគឺតែតែប្រើរុម្ព័ត្រដាំបីដាក់វិណី ឬក៏ដាំបីប្រៀនប្រដោយដោយសិស្សរាគូវាយពេលដែលសិស្សធ្វើខុ,3_9.wav,16000
ហើយក្នុងថ្នាក់ទី ២ នេះ គឺខ្ញុំចាំបានថាមានព្រឹត្តិការណ៍កើតឡើងដែលខ្ញុំត្រូវលោកគ្រូវៃនឹងរំពាត់,ហើយក្នុងថ្នាក់ទីពេលនេះគឺខ្ញុំចាំបានថា មានប្រតិការការឡើងដែរខ្ញុំទៅលោកគ្រូវបែងនឹងរំពាក់,3_8.wav,16000
ដែលមានទំហំប្រហែលជា ២ ម៉ែត្របណ្ដោយ   ១ ម៉ែត្រកន្លះទទឹង អញ្ចឹងគឺក្ដារខៀននេះ គឺប្រើសម្រាប់សរសេរអក្សរដើម្បីបង្រៀនដល់សិស្ស,ដែលមានទំហ៊ុំប្រហែលជាពីម៉េតបណ្តើយ ហើយនឹងមួយម៉េតជាមួយម៉េត្រឡាស់ទឹងជាងគឺក្ដារឃាននេះប្រើសម្រាប់សរសេរាក់សូរ ដើម្បង្រៀនអស៊ីស,3_16.wav,16000
ហើយប្រើរំពាត់នេះដើម្បីចង្អុលលេខ ចង្អុលអក្សរ ឬក៏គោះតុ ដើម្បីឲ្យសិស្សស្ដាប់ ហើយផងដែរ រំពាត់ក៏គ្រូប្រើរំពាត់ពេលដែល សិស្សណាធ្វើខុស ឬក៏ការដាក់វិន័យ ប្រដៅដល់សិស្ស,ហើយប្រើរប័តទេសអ្នកម្ពីចង្អល់សូរឬក៏គោះតុណាំបីអោយសេស្ដាប់ ហើយផងដែរបំពាត់គោគរូរប្រើរប័ត្រពេលដែលសេសនាធ្វើខុសឬកូរដាក់វិណ័យប្រដៅដោយសេស,3_14.wav,16000
អញ្ចឹងនៅក្នុងថ្នាក់រៀន បើយើងមើលទៅគឺមានក្ដារខៀន ក្ដារខៀនគឺជាបន្ទះក្ដារមួយដែលជាទូទៅគឺពណ៌ខ្មៅ ឬក៏ពណ៌ខៀវ,អញ្ចឹងដែលក្នុងខ្នាក់រៀនបញ្ជាងមើលទៅគឺមានក្ដាខៀន ក្ដាខៀនគឺជាបន្ទះខ្ដាមួយដែលជាទៅគឺព័រខ្មៅរកប៉ាប់ខ្ញាវ,3_15.wav,16000
ហើយនៅក្នុងថ្នាក់រៀនគឺយើងឃើញថាលោកគ្រូ ឬក៏អ្នកគ្រូគឺតែងតែមានរំពាត់មួយ ហើយរំពាត់នោះគឺជាទូទៅគឺធ្វើពីផ្ដៅ,ហើយនៅក្នុងថ្នាក់រៀតគឺយើងឃើញថាលុកគ្រូ ឬគឺអ្នកគ្រូវគឺតែមានរង់ពាត់មួយហើយរង្ពាត់នោះគឺជាទូទៅដូចជាធ្វើពីរផ្តើរ,3_11.wav,16000
អញ្ចឹងគឺក្នុងពេលនោះគឺប្រើប្រាស់រំពាត់គឺធម្មតា គឺសាមញ្ញ គឺគ្រូៗគ្រប់គ្នាជាទូទៅគឺប្រើរំពាត់,ចឹងគឺក្នុងពេលនោះគឺការប្រើបរុម្ពាត់គឺធម្មតាហើយគេសមានគឺគ្រូលខ្លួនខ្លួនគ្នាគឺទូទៅគឺប្រើរុម្ពាត់,3_10.wav,16000
យើងហៅថារំពាត់ផ្ដៅ ឬក៏រំពាត់ឈើ ឬក៏ឫស្សី អញ្ចឹង គឺជារំពាត់មួយដែលជាទូទៅរំពាត់គឺប្រើដើម្បីចង្អុលលេខ ឬអក្សរនៅលើក្ដារខៀន,ដែលអាររំពាត់ផ្តើរើគោរស័យជារុងពាត់ មួយដែរជាទូទៅរុបាត់គឺប្រើដើម្បីចង្អល់លែករាក់សូរនៅលើក្តាឃាត,3_12.wav,16000
អញ្ចឹងគ្រូតែងតែប្រើប្រាស់រំពាត់នេះដើម្បីចង្អុល ចង្អុលនូវអក្សរឲ្យសិស្សថាតាមពេលដែលបង្រៀន ឬក៏គោះតុពេលដែលចង់ឲ្យសិស្សស្ដាប់ អញ្ចឹងគឺគ្រូតែងតែមានរំពាត់មួយនៅលើតុ,ចឹងគ្រូវគ្រឹតដែលប្រែប្រាប់រុងពាក់នៃដើម្បីចង្អល់ចឹងលអ្វាសរឱ្យស្សថាតាមពេលដែលមុខ្រៀនរឬករគួសតុកពេលដែលចង់អាស់ស្ដាប់ ញ៉ាងគ្រូតដែលមានរុងពាត់មួយនឹងលើ,3_13.wav,16000
ហើយខ្ញុំគឺលេងនៅក្នុងម៉ោងរៀន ដូច្នេះគឺគ្រូប្រើរំពាត់ដាក់ខ្ញុំមួយរំពាត់,ដែលខ្ញុំគឺលេនក្នុងម៉ាករាតជ្នេះគឺគ្រូវប្រើនពាត់អ៊ាក់ខ្ញុំអូនរប័ត្តខ្ញុំមួយរប្បាត់,3_22.wav,16000
﻿សូមជម្រាបសួរ នេះគឺជាការពិពណ៌នាដែលនឹងនិយាយអំពីពេល ដែលខ្ញុំនៅរៀននៅក្នុងសាលាបឋមសិក្សាមួយ,សិបច្នាប់សួរ និច្ចិកាលពីរពាល់រនាតែនាំងនិយាយអំពេលដែលខ្ញុំនៅនៅក្នុងសាលប្រធម្មិនសិក្សាមួយ,3_0.wav,16000
ហើយសាលាបឋមសិក្សារបស់ខ្ញុំគឺ ស្ថិតនៅក្នុងភូមិរបស់ខ្ញុំ ហើយនៅមិនឆ្ងាយពីផ្ទះរបស់ខ្ញុំប៉ុន្មានទេ,ហើយសាលាប់បើធម្មសិទ្ធសាររបស់ខ្ញុំ គឺតែនៅក្នុងភួបរបស់ខ្ញុំ ហើយនៅមិនឆ្ងារវិធាសរបស់ខ្ញុំប៉ុន្មានទេ,3_1.wav,16000
ហើយធ្វើឲ្យខ្ញុំភ្ញាក់រឭក ហើយចាប់ពីពេលនោះមក គឺខ្ញុំចាប់ផ្ដើមផ្ដោតអារម្មណ៍ទៅលើការរៀនហើយគឺមិនត្រូវលេងនៅក្នុងម៉ោងរៀនតទៅទៀតទេ,ហើយធ្វើឱ្យខ្ញុំភ្ញាក់រលើកហើយចាប់ពេលពេលរស់មកគឺខ្ញុំចាប់ផ្ដើមផ្ដោះអារម្មណ៍រលើការរៀនហើយគឺមិនទៅលេងខ្នុងម៉ោងរៀនតរទៀត,3_23.wav,16000
ហើយខ្ញុំចាំបានថាថ្នាក់ទី ២ គឺខ្ញុំត្រូវរំពាត់មួយរំពាត់ដោយសារពេលដែលខ្ញុំមិនបានស្ដាប់គ្រូពន្យល់,អាគ្នាមចាប់បានថាំថ្នាក់ទីពីរគឺខ្ញុំត្រូវរំពាត់មួយរំពាត់ដោយសារពីអញ្ចឹងមែនបានស្តាប់គ្រូបញ្ញល់,3_21.wav,16000
ហើយខ្ញុំគឺតែងតែដើរទៅសាលារៀន គឺ ដើរពីផ្ទះទៅសាលារៀន ហើយដើរពីសាលារៀនមកផ្ទះវិញ,ហើយខ្ញឹងគឺតែងតែដើរទៅសាលារៀនគឺដើរពីពិតផ្ទះដែលសាលារៀនហើយដើរពីសាលារៀនមកផ្ទាំងពេញ,3_3.wav,16000
គឺមានរយៈចំងាយប្រហែលជា ១០ នាទី បើយើងធ្វើដំណើរដោយថ្មើរជើង,គឺមានតែយកចំងារប្រស់ហែលជាដកមេតទេ បើយើងធ្វើដំណាដោយថ្មាកជើង,3_2.wav,16000
ហើយគ្រូគឺមានរំពាត់ហើយចង្អុល ដើម្បីចង្អុលអក្សរនៅក្ដារខៀនទៅដល់សិស្ស,ហើយគ្រូវគ្រឹមានរង្ពាត់ហើយចឹងល់បេចៗចឹងល់សូរនៅលើក្ដាខៀនតែដល់សិស្ស,3_20.wav,16000
ហើយជួយឲ្យខ្ញុំបានប្រុងប្រៀបហើយតែងតែដោយយកចិត្តទុកដាក់នៅក្នុងម៉ោងសិក្សាជានិច្ច,ហើយជួយខ្ញុំបានប្រុងព្រៀបហើយតែចាប់តុរាក់នៅក្នុងបង់សិក្សារជានិច,3_24.wav,16000
ហើយគ្រូគឺប្រើដីសដើម្បីសរសេរនៅលើក្ដារខៀន អញ្ចឹងដីសគឺមានពណ៌ស ឬក៏ពណ៌ផ្សេងៗចំរុះពណ៌,ហើយគ្រូវវិប្រើដីសូរ ដើម្បីសរសេសនៅលើក្ដាខាន ចាំណីសូរក៏មានផលក៏សូរគប់ព័រព្វាព្យាយចម្រុះព័រព័រ,3_18.wav,16000
ហើយពេលដែលខ្ញុំបានឡើងទៅដល់ថ្នាក់ទី ២ គឺខ្ញុំរៀនជាមួយលោកគ្រូម្នាក់ អញ្ចឹងពាក្យថាអ្នកគ្រូគឺសំដៅទៅលើ គ្រូបង្រៀនស្រី,ហើយពេលដែលខ្ញុំបានឡើងទៅស្នាក់ទីពេលគេខ្ញុំព្រៀនជាំជាមួយនឹងលុកគ្រូមិនាក់ ហើយចើងពាក់ថាអ្នកគ្រូវគ្រូវគ្រូវបង្អារៀនស្រេស,3_6.wav,16000
ហើយពាក្យថាលោកគ្រូគឺសំដៅទៅលើគ្រូបង្រៀនប្រុស ក្នុងថ្នាក់ទី ២ ខ្ញុំបានរៀនជាមួយលោកគ្រូម្នាក់,ហើយពាក្យថាលោកគ្រូគឺសំណើតឥលើគ្រូបង្រៀនប្រុស្ស ក្នុងផ្នាក់ទីពេលខ្ញុំបានរាជាមុនឹងលោកគ្រូវម្នាក់,3_7.wav,16000
